insured_id,full_name,birth_date,driver_age,profession,annual_income,region
INS_003020,Guy Berthelot,1992-04-10,23,chef d'entreprise,34500.0,Nouvelle-Aquitaine
INS_003021,Laurent Tanguy-Payet,1969-03-29,48,agriculteur,36400.0,Grand Est
INS_003022,Benoît Delaunay,1959-02-25,68,retraité,24600.0,Nouvelle-Aquitaine
INS_003023,Sébastien Charpentier,1956-08-26,76,chauffeur,30000.0,Nouvelle-Aquitaine
INS_003024,Luc Dias,1971-02-19,56,chauffeur,24000.0,Auvergne-Rhône-Alpes
INS_003025,Marc Le Julien,1993-12-09,44,infirmier,28600.0,Occitanie
INS_003026,Xavier Torres,2005-11-23,54,chauffeur,28500.0,Occitanie
INS_003027,Camille Regnier,1978-12-12,18,étudiant,16600.0,Île-de-France
INS_003028,Luc Costa-Boulay,1974-08-17,34,ouvrier,18000.0,Pays de la Loire
INS_003029,Constance Schmitt,1970-08-08,20,auto-entrepreneur,27800.0,Normandie
INS_003030,René Daniel,1993-06-18,62,cadre supérieur,59600.0,Île-de-France
INS_003031,Zacharie Perrin,1969-07-20,76,commercial,56200.0,Nouvelle-Aquitaine
INS_003032,Paulette Bouchet,1957-04-19,40,ouvrier,31400.0,Île-de-France
INS_003033,Thierry Hubert,1954-02-16,39,commerçant,38700.0,Bretagne
INS_003034,Camille Faure du Simon,1965-11-16,55,médecin,100800.0,Grand Est
INS_003035,Émile Colas-Toussaint,1975-02-17,65,artisan,38600.0,Bourgogne-Franche-Comté
INS_003036,Julien Simon,1992-03-16,76,retraité,21900.0,Nouvelle-Aquitaine
INS_003037,Dominique Olivier,1998-12-20,66,retraité,21600.0,Occitanie
INS_003038,Michel Tessier,1990-12-14,64,chauffeur,19600.0,Île-de-France
INS_003039,Emmanuel Georges-Mendès,2003-06-13,55,agriculteur,46400.0,Hauts-de-France
INS_003040,Christelle Cousin,1949-06-25,42,retraité,28400.0,Nouvelle-Aquitaine
INS_003041,François Verdier,1974-06-15,78,sans emploi,8000.0,Pays de la Loire
INS_003042,Zacharie Marion-Hebert,2007-10-02,37,enseignant,31600.0,Occitanie
INS_003043,Nicolas Charrier,1985-10-21,55,cadre,22600.0,Occitanie
INS_003044,Margot Leroux de la Pinto,1990-11-21,36,ouvrier,19800.0,Nouvelle-Aquitaine
INS_003045,Adrien Bouvet,1947-06-08,20,médecin,82800.0,Pays de la Loire
INS_003046,Sylvie Collin,1949-10-31,45,étudiant,8000.0,Hauts-de-France
INS_003047,Josette Auger,1979-04-02,25,médecin,96600.0,Auvergne-Rhône-Alpes
INS_003048,Alexandrie Navarro du Pages,1949-03-01,46,auto-entrepreneur,32800.0,Auvergne-Rhône-Alpes
INS_003049,Alice Marchal,1970-07-25,56,sans emploi,9900.0,Provence-Alpes-Côte d'Azur
INS_003050,Sabine du Denis,1951-12-05,60,enseignant,45000.0,Auvergne-Rhône-Alpes
INS_003051,Stéphane-Bertrand Mace,1956-01-16,66,artisan,41100.0,Île-de-France
INS_003052,Maggie Blanchard,2002-12-01,79,cadre,79600.0,Bretagne
INS_003053,Françoise Aubry,1951-07-08,71,commerçant,38500.0,Normandie
INS_003054,Michel Lacombe,1976-05-14,31,chef d'entreprise,61700.0,Auvergne-Rhône-Alpes
INS_003055,Gilles Le Goff-Collet,1988-10-26,71,ouvrier,23300.0,Occitanie
INS_003056,Stéphanie Bonnin,1961-08-25,63,artisan,20500.0,Provence-Alpes-Côte d'Azur
INS_003057,Théophile-Alfred Samson,1954-03-22,34,artisan,23000.0,Île-de-France
INS_003058,Louise de Louis,2000-11-06,35,chauffeur,28200.0,Provence-Alpes-Côte d'Azur
INS_003059,Maryse-Luce Le Gall,2004-12-02,65,artisan,56200.0,Pays de la Loire
INS_003060,Roland Couturier,1964-08-06,38,commercial,35700.0,Île-de-France
INS_003061,Lucie Meyer,1992-04-03,50,médecin,74200.0,Grand Est
INS_003062,David Raynaud,1963-10-25,63,commercial,56700.0,Provence-Alpes-Côte d'Azur
INS_003063,Joséphine Diaz,1959-10-04,68,cadre,20200.0,Hauts-de-France
INS_003064,Stéphane Le Caron,1982-03-16,71,étudiant,13800.0,Hauts-de-France
INS_003065,Jules-Pierre Vallet,2000-03-22,33,cadre,72000.0,Île-de-France
INS_003066,Océane du Maurice,2002-02-05,73,technicien,26900.0,Bourgogne-Franche-Comté
INS_003067,Colette Coste,1999-02-11,70,étudiant,9800.0,Île-de-France
INS_003068,Michelle Hoareau,1999-12-02,36,auto-entrepreneur,33700.0,Île-de-France
INS_003069,Denise Hardy,1975-10-08,65,commercial,62600.0,Auvergne-Rhône-Alpes
INS_003070,Monique Garcia,1987-07-13,22,ouvrier,21000.0,Occitanie
INS_003071,Jean Jean,1964-11-19,62,étudiant,9700.0,Auvergne-Rhône-Alpes
INS_003072,Denis Lopes-Raynaud,1994-05-31,58,technicien,28100.0,Hauts-de-France
INS_003073,Victor Pierre,1967-11-10,29,chef d'entreprise,21300.0,Bretagne
INS_003074,Agathe Letellier,1998-09-06,74,enseignant,32900.0,Auvergne-Rhône-Alpes
INS_003075,Henriette de la Marchal,1987-03-31,56,auto-entrepreneur,13900.0,Nouvelle-Aquitaine
INS_003076,Capucine Boulanger,1977-05-14,36,auto-entrepreneur,28900.0,Île-de-France
INS_003077,Robert-René Traore,1979-04-11,66,artisan,59900.0,Auvergne-Rhône-Alpes
INS_003078,Antoine Cohen,1981-02-06,38,retraité,19000.0,Auvergne-Rhône-Alpes
INS_003079,Gérard Boucher-Rousset,1956-11-27,38,ouvrier,28200.0,Grand Est
INS_003080,Gabriel Blot-Wagner,1974-02-17,62,chef d'entreprise,87300.0,Nouvelle-Aquitaine
INS_003081,Thibaut Da Costa,1980-03-04,69,chauffeur,27000.0,Normandie
INS_003082,Étienne Peron,1997-09-25,61,ouvrier,18300.0,Auvergne-Rhône-Alpes
INS_003083,Christophe Barbe,1964-06-21,72,infirmier,29600.0,Pays de la Loire
INS_003084,Gabriel de la Mary,1993-05-21,53,cadre,62400.0,Pays de la Loire
INS_003085,Susan Perrin,1979-03-24,69,fonctionnaire,31300.0,Occitanie
INS_003086,Hugues Couturier,1950-01-01,34,technicien,23600.0,Bretagne
INS_003087,Céline Pichon,1950-08-26,58,fonctionnaire,29400.0,Pays de la Loire
INS_003088,Benoît de la Joseph,1976-02-04,46,infirmier,30300.0,Nouvelle-Aquitaine
INS_003089,Adrienne-Philippine Marie,1990-10-04,25,sans emploi,8000.0,Bourgogne-Franche-Comté
INS_003090,Élise Pruvost,1996-02-29,26,médecin,70200.0,Grand Est
INS_003091,Susanne Martin Le Faivre,1971-01-19,42,cadre supérieur,73900.0,Île-de-France
INS_003092,Paul-Thomas Schmitt,1966-02-07,76,médecin,78400.0,Nouvelle-Aquitaine
INS_003093,Lorraine Imbert,1964-04-10,31,commerçant,42400.0,Nouvelle-Aquitaine
INS_003094,Jeanne Leblanc-Paris,1988-02-07,28,étudiant,10500.0,Normandie
INS_003095,Marcelle du Marie,2006-12-19,69,technicien,33200.0,Île-de-France
INS_003096,Patrick Robert,1965-07-05,39,chef d'entreprise,48300.0,Nouvelle-Aquitaine
INS_003097,Sylvie du Goncalves,1956-08-30,20,commerçant,34300.0,Normandie
INS_003098,Madeleine Gauthier,2003-09-10,24,agriculteur,8000.0,Occitanie
INS_003099,Marianne Diaz,1988-09-04,19,auto-entrepreneur,35900.0,Auvergne-Rhône-Alpes
INS_003100,Étienne Merle,1952-03-31,20,enseignant,33300.0,Auvergne-Rhône-Alpes
INS_003101,Franck Le Gall-Charrier,1964-08-21,43,artisan,39500.0,Île-de-France
INS_003102,Sylvie de Pottier,1964-04-20,73,fonctionnaire,27800.0,Île-de-France
INS_003103,Françoise Masse de la Breton,1955-04-02,64,commercial,21300.0,Nouvelle-Aquitaine
INS_003104,Denise Barbier,1983-11-02,65,cadre supérieur,69100.0,Normandie
INS_003105,Isaac Blondel,2007-03-19,43,chauffeur,32600.0,Auvergne-Rhône-Alpes
INS_003106,Patricia Valette Le Rolland,2004-03-02,68,infirmier,33800.0,Nouvelle-Aquitaine
INS_003107,Madeleine Lemaître,1954-07-14,47,agriculteur,27700.0,Auvergne-Rhône-Alpes
INS_003108,Marthe Vallet,1965-04-07,80,fonctionnaire,28200.0,Grand Est
INS_003109,Marcel Thibault du Ledoux,1971-09-05,32,auto-entrepreneur,20400.0,Centre-Val de Loire
INS_003110,Andrée Lejeune,1967-09-04,35,commerçant,49100.0,Occitanie
INS_003111,Michel Gosselin,1962-09-03,49,commerçant,23300.0,Provence-Alpes-Côte d'Azur
INS_003112,François Le Cousin,1997-11-06,66,chef d'entreprise,63800.0,Hauts-de-France
INS_003113,Isaac Launay,1995-03-24,19,artisan,19900.0,Nouvelle-Aquitaine
INS_003114,Émilie Fabre,1984-04-21,46,enseignant,34300.0,Nouvelle-Aquitaine
INS_003115,Laure Gautier,1950-02-01,69,artisan,28300.0,Grand Est
INS_003116,Isaac Ramos,1975-08-14,24,commercial,31600.0,Hauts-de-France
INS_003117,Sylvie-Amélie Valette,1986-12-10,33,étudiant,13100.0,Île-de-France
INS_003118,Jeanne Guyot,2007-07-30,57,technicien,23900.0,Normandie
INS_003119,Michelle-Anne Roussel,1948-12-07,32,agriculteur,25800.0,Île-de-France
INS_003120,Laure Tanguy,1968-09-03,34,auto-entrepreneur,15300.0,Nouvelle-Aquitaine
INS_003121,Bertrand Georges de la Bouvet,1950-01-22,62,médecin,83400.0,Hauts-de-France
INS_003122,Clémence Fernandes,1982-07-23,73,ouvrier,22800.0,Île-de-France
INS_003123,Émilie-Aurore Navarro,1960-11-05,52,étudiant,10200.0,Occitanie
INS_003124,Josette-Luce Blot,1946-10-10,38,enseignant,21300.0,Occitanie
INS_003125,Hugues Alves,2002-06-03,64,auto-entrepreneur,8300.0,Île-de-France
INS_003126,Frédérique Gonzalez,1965-08-21,45,artisan,32900.0,Provence-Alpes-Côte d'Azur
INS_003127,Michel Étienne-Le Roux,1957-12-07,51,technicien,30800.0,Provence-Alpes-Côte d'Azur
INS_003128,Gilbert-Thibaut Letellier,2004-02-27,30,sans emploi,12500.0,Occitanie
INS_003129,Charles Clerc,1971-04-12,28,artisan,47200.0,Grand Est
INS_003130,Véronique Rousseau,1997-10-17,49,agriculteur,30600.0,Île-de-France
INS_003131,Pierre Besson,1946-06-02,25,commerçant,36200.0,Occitanie
INS_003132,Alexandria Bodin,2000-05-27,64,infirmier,30300.0,Bourgogne-Franche-Comté
INS_003133,Victoire Carre,1981-08-12,41,fonctionnaire,24100.0,Hauts-de-France
INS_003134,Auguste Moreno,1951-03-16,27,sans emploi,11200.0,Auvergne-Rhône-Alpes
INS_003135,Cécile Rossi-Leroux,1995-09-17,41,étudiant,13200.0,Hauts-de-France
INS_003136,Sébastien Bigot,1983-10-31,48,fonctionnaire,16400.0,Occitanie
INS_003137,Auguste du Baron,1974-09-27,72,médecin,115800.0,Bourgogne-Franche-Comté
INS_003138,Victor Rémy,1949-12-31,51,sans emploi,9200.0,Provence-Alpes-Côte d'Azur
INS_003139,Maggie-Susanne Evrard,1994-08-11,27,auto-entrepreneur,38400.0,Occitanie
INS_003140,Aimée Maréchal,1981-08-10,37,cadre supérieur,71300.0,Provence-Alpes-Côte d'Azur
INS_003141,Thierry Perrier,1946-08-03,39,étudiant,8300.0,Île-de-France
INS_003142,Isaac Launay-Fernandes,1961-09-15,56,retraité,15000.0,Île-de-France
INS_003143,Stéphane Parent-Lecoq,1965-12-22,40,chef d'entreprise,24300.0,Grand Est
INS_003144,Émilie Pires,1997-02-26,35,étudiant,8000.0,Auvergne-Rhône-Alpes
INS_003145,Colette Roche,1994-02-05,57,ouvrier,20300.0,Pays de la Loire
INS_003146,Honoré de la Roussel,1947-01-19,53,fonctionnaire,31500.0,Hauts-de-France
INS_003147,Alice Valette de la Gimenez,1967-05-10,64,étudiant,12000.0,Auvergne-Rhône-Alpes
INS_003148,Isaac Gomes,2003-11-22,34,sans emploi,13100.0,Hauts-de-France
INS_003149,Eugène Le Goncalves,1972-02-17,67,chauffeur,28300.0,Nouvelle-Aquitaine
INS_003150,Gabriel-Franck Leleu,1967-10-14,79,fonctionnaire,24800.0,Pays de la Loire
INS_003151,Matthieu Denis,1997-12-13,32,auto-entrepreneur,28200.0,Centre-Val de Loire
INS_003152,Alexandrie Hebert,2000-01-20,77,commercial,40800.0,Pays de la Loire
INS_003153,Laurent de Cohen,1973-01-10,18,chauffeur,30200.0,Nouvelle-Aquitaine
INS_003154,François du Maury,1996-09-17,26,cadre,65400.0,Hauts-de-France
INS_003155,Emmanuel Guillou,2002-12-08,37,retraité,16000.0,Occitanie
INS_003156,Chantal de la Boulay,1958-08-09,33,artisan,41100.0,Hauts-de-France
INS_003157,Martine Bouvet,2008-02-09,40,technicien,31600.0,Auvergne-Rhône-Alpes
INS_003158,Élisabeth Lacroix,2007-06-19,38,agriculteur,12500.0,Hauts-de-France
INS_003159,Maryse du Adam,1977-06-13,71,étudiant,19300.0,Auvergne-Rhône-Alpes
INS_003160,Agnès Robert,1969-05-04,71,chauffeur,22000.0,Occitanie
INS_003161,Noémi Roussel,1967-09-29,61,retraité,11400.0,Île-de-France
INS_003162,Arthur Gay Le Rolland,2008-05-19,59,ouvrier,24500.0,Nouvelle-Aquitaine
INS_003163,Victor Weiss,1996-06-09,67,cadre supérieur,96200.0,Grand Est
INS_003164,Agnès Paris,1991-05-14,31,ouvrier,16700.0,Grand Est
INS_003165,Amélie Blanchard,1998-10-14,65,étudiant,8100.0,Centre-Val de Loire
INS_003166,Roland Petit,1953-06-17,46,étudiant,11700.0,Nouvelle-Aquitaine
INS_003167,Daniel Lemonnier,1974-12-30,24,étudiant,13400.0,Bretagne
INS_003168,Antoine Godard,1995-12-13,50,fonctionnaire,35200.0,Bourgogne-Franche-Comté
INS_003169,Julien Maurice du Barbier,1971-10-24,48,fonctionnaire,41300.0,Nouvelle-Aquitaine
INS_003170,Raymond Fernandes,1992-02-22,35,fonctionnaire,36300.0,Grand Est
INS_003171,Jules Masson,1994-12-14,56,cadre supérieur,99900.0,Grand Est
INS_003172,Paul Martins,1964-09-05,29,auto-entrepreneur,10600.0,Occitanie
INS_003173,Julie Loiseau,1965-08-17,19,commerçant,39500.0,Grand Est
INS_003174,Jacques Leroy,2001-05-24,63,chauffeur,24400.0,Provence-Alpes-Côte d'Azur
INS_003175,David Cordier,1948-04-29,25,chauffeur,35900.0,Île-de-France
INS_003176,Denise Barbier,1951-09-15,38,cadre,66100.0,Île-de-France
INS_003177,Hélène Morin,1971-11-07,59,commerçant,33000.0,Grand Est
INS_003178,Bertrand Ollivier,1974-08-29,39,cadre supérieur,108600.0,Normandie
INS_003179,Sabine Lucas,1999-05-21,55,médecin,92200.0,Provence-Alpes-Côte d'Azur
INS_003180,Honoré Ollivier,1974-12-23,51,chef d'entreprise,54100.0,Île-de-France
INS_003181,Christophe-Isaac Descamps,1979-06-02,21,technicien,21000.0,Île-de-France
INS_003182,Brigitte Martel du Bouvet,1997-10-04,27,agriculteur,35400.0,Provence-Alpes-Côte d'Azur
INS_003183,Élodie-Charlotte Vasseur,1977-10-29,56,commercial,41700.0,Auvergne-Rhône-Alpes
INS_003184,Frédéric Delmas,1950-07-30,44,agriculteur,30700.0,Île-de-France
INS_003185,Luc Carre,2001-04-10,25,cadre supérieur,60400.0,Nouvelle-Aquitaine
INS_003186,Gérard Jean,1961-03-11,54,commercial,54300.0,Bourgogne-Franche-Comté
INS_003187,Jacques Lacombe du Laroche,1982-08-14,64,commercial,43900.0,Île-de-France
INS_003188,Juliette de la Millet,1971-12-27,55,médecin,87300.0,Grand Est
INS_003189,Stéphane Gallet,2004-04-12,31,cadre supérieur,73700.0,Grand Est
INS_003190,Léon Lefort,1948-06-03,23,retraité,11500.0,Bretagne
INS_003191,Éric de Meunier,1985-05-19,78,enseignant,28800.0,Bretagne
INS_003192,Édouard Chauvin-Breton,1946-02-19,65,étudiant,15700.0,Provence-Alpes-Côte d'Azur
INS_003193,Valérie Barre,1957-03-24,36,chauffeur,23800.0,Île-de-France
INS_003194,Océane-Stéphanie Benoit,1973-12-13,54,chauffeur,31400.0,Auvergne-Rhône-Alpes
INS_003195,Richard-Matthieu Lemaire,1992-05-01,30,enseignant,34400.0,Île-de-France
INS_003196,Maggie Le Lemoine,1961-06-25,34,infirmier,26600.0,Provence-Alpes-Côte d'Azur
INS_003197,Susanne Dupré,1951-06-24,41,fonctionnaire,41300.0,Nouvelle-Aquitaine
INS_003198,Julie Andre,1994-08-30,46,agriculteur,33100.0,Normandie
INS_003199,Alexandrie Devaux,1953-05-08,42,sans emploi,19400.0,Île-de-France
INS_003200,Michel Masson-Mathieu,1980-01-29,62,étudiant,11700.0,Occitanie
INS_003201,Christophe Perrot Le Sauvage,1972-11-16,50,infirmier,32000.0,Hauts-de-France
INS_003202,Philippe Vidal,1970-06-12,23,fonctionnaire,47000.0,Hauts-de-France
INS_003203,Élise de la Bazin,1959-05-18,20,étudiant,9800.0,Bourgogne-Franche-Comté
INS_003204,Eugène Peron,1992-04-22,60,agriculteur,39200.0,Grand Est
INS_003205,Clémence de Rossi,1968-03-31,41,auto-entrepreneur,36500.0,Hauts-de-France
INS_003206,Rémy Brun-Besson,1955-05-26,38,cadre,67400.0,Provence-Alpes-Côte d'Azur
INS_003207,Timothée Couturier,1999-07-07,44,chef d'entreprise,67600.0,Occitanie
INS_003208,Denis Gimenez-Bourdon,1972-02-11,59,médecin,77700.0,Bretagne
INS_003209,Guillaume de Maréchal,1964-01-29,47,sans emploi,14900.0,Hauts-de-France
INS_003210,Paulette du Bigot,1965-09-05,46,cadre supérieur,61100.0,Pays de la Loire
INS_003211,Adrien Sanchez Le Neveu,1980-05-30,64,retraité,14300.0,Nouvelle-Aquitaine
INS_003212,François Peron de Lopez,1992-12-22,34,enseignant,26900.0,Provence-Alpes-Côte d'Azur
INS_003213,David Leduc,1997-03-19,20,médecin,54800.0,Centre-Val de Loire
INS_003214,Louis Leroux-Imbert,1971-10-18,66,enseignant,32700.0,Bourgogne-Franche-Comté
INS_003215,Élise-Jeanne Marty,1949-11-04,35,agriculteur,36200.0,Bourgogne-Franche-Comté
INS_003216,Daniel-Luc Denis,1991-02-19,55,technicien,34600.0,Île-de-France
INS_003217,Clémence-Emmanuelle Hebert,1954-05-15,56,agriculteur,32200.0,Centre-Val de Loire
INS_003218,Isaac-Aimé Diaz,1952-10-15,30,agriculteur,35300.0,Bourgogne-Franche-Comté
INS_003219,Rémy Henry du Grondin,1987-01-02,79,chauffeur,29700.0,Île-de-France
INS_003220,Charles Allard du Brunet,1949-11-01,37,commercial,47900.0,Pays de la Loire
INS_003221,Laetitia Fournier,1969-06-07,28,chauffeur,28100.0,Occitanie
INS_003222,Bertrand-Thomas Turpin,1972-03-25,30,chauffeur,19700.0,Bretagne
INS_003223,Patrick Thierry,1963-09-27,72,infirmier,28900.0,Auvergne-Rhône-Alpes
INS_003224,Caroline de Foucher,1983-05-29,64,commercial,47200.0,Auvergne-Rhône-Alpes
INS_003225,Maryse Guillot du Boutin,2006-01-31,48,commerçant,46200.0,Île-de-France
INS_003226,Andrée Diaz,1952-01-10,48,artisan,25400.0,Hauts-de-France
INS_003227,Guillaume-Gilbert Riou,1977-05-23,60,technicien,25100.0,Nouvelle-Aquitaine
INS_003228,Jeannine Hamon,1950-08-20,63,retraité,9400.0,Auvergne-Rhône-Alpes
INS_003229,Patrick Berger,1982-04-21,77,artisan,27000.0,Île-de-France
INS_003230,Théodore Gay-Chartier,1962-02-21,75,médecin,94200.0,Auvergne-Rhône-Alpes
INS_003231,Michelle Seguin,1978-02-03,40,ouvrier,18900.0,Occitanie
INS_003232,Alice Marion,1952-03-10,32,cadre supérieur,55900.0,Bretagne
INS_003233,Sébastien Gauthier,1952-10-19,39,sans emploi,12400.0,Occitanie
INS_003234,Jules Blin-Maillet,1990-01-31,57,cadre supérieur,50900.0,Hauts-de-France
INS_003235,Paulette Carlier de Perrot,1986-03-02,26,technicien,38700.0,Occitanie
INS_003236,Suzanne Baudry,1999-10-17,31,cadre,41000.0,Auvergne-Rhône-Alpes
INS_003237,Luc Techer,1992-04-18,45,commercial,30700.0,Île-de-France
INS_003238,Alexandrie Fabre,1981-02-11,42,infirmier,36200.0,Grand Est
INS_003239,Thomas Boulanger,1951-08-16,44,auto-entrepreneur,52600.0,Île-de-France
INS_003240,Alix Chauveau,1974-03-02,61,technicien,33800.0,Hauts-de-France
INS_003241,Joseph-Zacharie Barre,1967-08-07,61,artisan,30100.0,Provence-Alpes-Côte d'Azur
INS_003242,Guillaume Cohen-Rousseau,1965-11-04,69,technicien,30600.0,Pays de la Loire
INS_003243,Édouard-François Pascal,1993-12-17,42,sans emploi,9800.0,Provence-Alpes-Côte d'Azur
INS_003244,Margot Traore-Maréchal,1992-11-09,49,cadre supérieur,93700.0,Grand Est
INS_003245,Paul Blanc,1966-06-05,45,technicien,27900.0,Auvergne-Rhône-Alpes
INS_003246,Henriette Prévost Le Roussel,2002-12-28,56,artisan,36900.0,Pays de la Loire
INS_003247,Timothée Lebon,1965-02-10,63,retraité,11500.0,Nouvelle-Aquitaine
INS_003248,Éléonore Boulay,1969-07-05,80,commerçant,37700.0,Nouvelle-Aquitaine
INS_003249,Patrick-Jérôme Marques,1996-03-03,42,sans emploi,16900.0,Bretagne
INS_003250,Constance Roy,1965-09-25,27,commercial,38200.0,Île-de-France
INS_003251,Étienne Blin,1964-12-17,64,fonctionnaire,39700.0,Bretagne
INS_003252,Lucie de la Chauvin,1984-05-12,21,ouvrier,32700.0,Occitanie
INS_003253,Eugène Morin,1951-02-07,41,cadre,64600.0,Île-de-France
INS_003254,Océane Charles de la Auger,1966-10-30,34,chef d'entreprise,89100.0,Occitanie
INS_003255,Nicole Lucas,2003-06-10,35,infirmier,30100.0,Île-de-France
INS_003256,William Bonneau,1981-04-25,44,chef d'entreprise,58500.0,Île-de-France
INS_003257,Isaac Jean,1973-04-12,25,médecin,78000.0,Nouvelle-Aquitaine
INS_003258,Gérard Lévy,1955-03-01,52,cadre,55900.0,Provence-Alpes-Côte d'Azur
INS_003259,Alexandre-Paul Hubert,1997-11-22,26,enseignant,35400.0,Provence-Alpes-Côte d'Azur
INS_003260,Gérard Jean-Besnard,1986-03-20,45,auto-entrepreneur,39000.0,Bretagne
INS_003261,David de Collet,1960-10-01,33,chef d'entreprise,110100.0,Bretagne
INS_003262,Thibault Guillet,1998-03-10,54,agriculteur,25300.0,Occitanie
INS_003263,Élise Pasquier,1957-02-13,56,commercial,38400.0,Centre-Val de Loire
INS_003264,Noémi du Letellier,1961-11-15,42,artisan,38000.0,Hauts-de-France
INS_003265,Julie Perret,1968-09-21,37,commercial,31100.0,Occitanie
INS_003266,Hugues Gimenez-Hamon,1950-04-02,29,cadre supérieur,94200.0,Bourgogne-Franche-Comté
INS_003267,Isaac Boutin,1960-12-14,23,fonctionnaire,32700.0,Normandie
INS_003268,Charlotte Pereira-Guillou,1990-01-09,79,ouvrier,15900.0,Île-de-France
INS_003269,Margaux Duval-Texier,1959-10-02,57,étudiant,8000.0,Hauts-de-France
INS_003270,Hélène Turpin,1962-05-10,62,enseignant,23600.0,Pays de la Loire
INS_003271,Michel Maurice,1972-12-25,77,chef d'entreprise,46300.0,Occitanie
INS_003272,Renée-Anouk Picard,1946-10-16,35,sans emploi,10800.0,Occitanie
INS_003273,Andrée Perrot,1975-06-05,61,cadre,26000.0,Auvergne-Rhône-Alpes
INS_003274,Arthur Normand,1967-09-23,44,cadre supérieur,43200.0,Auvergne-Rhône-Alpes
INS_003275,Roland-Gilbert Petitjean,1947-02-19,47,ouvrier,21800.0,Hauts-de-France
INS_003276,Victoire Perret de la Delaunay,1958-12-16,24,médecin,63300.0,Auvergne-Rhône-Alpes
INS_003277,Marcelle Tanguy,1989-04-28,57,cadre supérieur,66400.0,Auvergne-Rhône-Alpes
INS_003278,Jacques Rey du Meunier,1993-09-04,55,retraité,17900.0,Occitanie
INS_003279,Margaux-Adèle Bourdon,1948-09-25,53,médecin,52600.0,Île-de-France
INS_003280,Célina Becker,2006-12-21,38,médecin,72700.0,Nouvelle-Aquitaine
INS_003281,Anouk Laporte du Chauveau,1955-07-22,49,retraité,28800.0,Auvergne-Rhône-Alpes
INS_003282,Gérard de la Arnaud,1947-04-04,61,sans emploi,18400.0,Nouvelle-Aquitaine
INS_003283,Célina Rémy,1951-01-05,79,technicien,43400.0,Île-de-France
INS_003284,Nath Cordier,1969-06-02,53,auto-entrepreneur,31900.0,Centre-Val de Loire
INS_003285,Christine Le Goff,1956-12-04,41,commercial,49200.0,Auvergne-Rhône-Alpes
